,G,p,budget,from_cache,method,trial_id,I_size,v1_size,v2_size,num_cross_edges,maxD,mip_value,min_exposed_value,duration,v1_objective,greedy_overlap
5259,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ba13.json,mip_gurobi,1,3307,14480,14851,30112,30,154.32225743584317,267.0,3.2781947810144625,1998.3522271493825,169
5260,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ba13.json,mip_gurobi,0,3307,14480,14851,30112,30,154.32225743584317,250.6,4.7687087829981465,1998.3522271493825,169
5261,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa7.json,mip_gurobi,1,2870,27038,30871,135812,45,469.72702189265027,1243.0,22.125297110993415,4166.51136573667,173
5262,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb10.json,mip_gurobi,0,5823,28632,17812,53674,30,303.7521512305939,647.4,11.266880537994439,5415.954112003857,122
5263,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca13.json,dependent,1,3711,15693,14964,31281,27,168.17707353309797,288.8,3.2172448829805944,2275.211180028516,158
5264,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca13.json,dependent,0,3711,15693,14964,31281,27,168.406241970599,287.2,3.264486689004116,2275.211180028516,158
5265,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb13.json,random,1,1489,7032,11516,17837,22,101.1974133172035,136.2,0.7731406370003242,774.7401373796173,13
5266,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb13.json,greedy_weighted,0,1489,7032,11516,17837,22,82.8955463018698,122.4,0.04570028401212767,774.7401373796173,-1
5267,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca13.json,greedy_weighted,0,3711,15693,14964,31281,27,169.89456548718428,278.6,0.09327758301515132,2275.211180028516,-1
5268,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb13.json,dependent,0,1489,7032,11516,17837,22,82.39664481104512,115.2,1.9156124489963984,774.7401373796173,181
5269,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca13.json,greedy_weighted,1,3711,15693,14964,31281,27,169.89456548718428,269.6,0.8209334420098457,2275.211180028516,-1
5270,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb13.json,greedy_weighted,1,1489,7032,11516,17837,22,82.8955463018698,114.2,0.04376297901035287,774.7401373796173,-1
5271,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb10.json,mip_gurobi,1,5823,28632,17812,53674,30,303.7521512305939,654.8,9.408113465004137,5415.954112003857,122
5272,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb13.json,mip_gurobi,0,1489,7032,11516,17837,22,80.69260914338459,121.2,1.2160268570005428,774.7401373796173,212
5273,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob6.json,mip_gurobi,1,1024,14513,39502,134114,71,414.3216855423725,1014.2,32.422414935019326,1826.2866049128907,202
5274,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca13.json,mip_gurobi,0,3711,15693,14964,31281,27,165.15113460480254,284.6,4.733044665015768,2275.211180028516,172
5275,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb13.json,dependent,1,1489,7032,11516,17837,22,82.37105780376156,109.2,1.4762667879986107,774.7401373796173,185
5276,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb13.json,mip_gurobi,1,1489,7032,11516,17837,22,80.69260914338459,113.8,1.6072982390178367,774.7401373796173,212
5277,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ca13.json,mip_gurobi,1,3711,15693,14964,31281,27,165.15113460480254,280.2,4.944860877003522,2275.211180028516,172
5278,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,random,0,4816,31006,22210,83637,33,425.1169810520009,1024.0,3.724110227019992,5662.476948638492,4
5279,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/na6.json,mip_gurobi,1,950,13488,39963,131210,59,400.80041546066764,990.0,25.971941460011287,1636.117562127388,190
5280,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,random,1,4816,31006,22210,83637,33,425.8514180778328,993.0,2.934056341007817,5662.476948638492,2
5281,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,greedy_weighted,0,4816,31006,22210,83637,33,400.11010445789435,928.6,0.21970776800299066,5662.476948638492,-1
5282,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/na6.json,mip_gurobi,0,950,13488,39963,131210,59,400.80041546066764,963.2,26.855501456011552,1636.117562127388,190
5283,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,dependent,0,4816,31006,22210,83637,33,397.1000656239688,989.4,5.085645603016018,5662.476948638492,110
5284,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,dependent,1,4816,31006,22210,83637,33,395.6297196068477,927.0,5.735636266006623,5662.476948638492,112
5285,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,random,0,643,9703,38858,107591,70,426.34558362688506,836.8,3.150953620002838,1168.8801967910965,10
5286,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,random,1,5349,23687,16246,41152,29,270.19587140932754,498.6,1.931250572000863,4156.309283304786,3
5287,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,random,1,643,9703,38858,107591,70,424.60546091594847,899.0,2.7123790699988604,1168.8801967910965,8
5288,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,greedy_weighted,1,4816,31006,22210,83637,33,400.11010445789435,893.0,0.6980119519867003,5662.476948638492,-1
5289,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,random,0,5349,23687,16246,41152,29,270.08729738289014,480.4,1.8474317110085396,4156.309283304786,4
5290,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,greedy_weighted,0,5349,23687,16246,41152,29,249.56758714087727,424.2,0.14015552299679254,4156.309283304786,-1
5291,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,greedy_weighted,1,643,9703,38858,107591,70,347.1537060653608,742.6,0.09441278700251132,1168.8801967910965,-1
5292,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,greedy_weighted,0,643,9703,38858,107591,70,347.1537060653608,716.8,0.09648702599224633,1168.8801967910965,-1
5293,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,greedy_weighted,1,5349,23687,16246,41152,29,249.56758714087727,442.4,0.12208795300102793,4156.309283304786,-1
5294,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,dependent,0,5349,23687,16246,41152,29,246.54211555819268,458.6,3.3454589850152843,4156.309283304786,119
5295,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,dependent,0,643,9703,38858,107591,70,357.0486663597496,715.2,6.419262008013903,1168.8801967910965,172
5296,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,dependent,1,5349,23687,16246,41152,29,247.149805868711,459.8,3.006560229987372,4156.309283304786,112
5297,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,dependent,1,643,9703,38858,107591,70,353.5517043124569,739.0,6.828401466977084,1168.8801967910965,187
5298,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,mip_gurobi,0,4816,31006,22210,83637,33,389.5312777625557,915.0,10.71158878802089,5662.476948638492,140
5299,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab9.json,mip_gurobi,1,4816,31006,22210,83637,33,389.5312777625557,949.4,11.226623725000536,5662.476948638492,140
5300,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,mip_gurobi,0,5349,23687,16246,41152,29,242.33166390055052,450.4,5.916238701989641,4156.309283304786,134
5301,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/yb11.json,mip_gurobi,1,5349,23687,16246,41152,29,242.33166390055052,445.8,6.396577762992821,4156.309283304786,134
5302,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,random,0,5517,23650,15980,41246,24,271.12666937188897,505.2,2.0084949150041207,4180.882896369835,1
5303,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,random,1,5517,23650,15980,41246,24,271.2340368071553,492.4,2.6206104989978485,4180.882896369835,2
5304,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,random,0,1823,21296,36311,152007,52,544.2171494010198,1422.6,4.486341488023753,2936.1606264088173,2
5305,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,dependent,0,5517,23650,15980,41246,24,245.77537572021518,458.8,3.1046471029985696,4180.882896369835,113
5306,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,random,1,1823,21296,36311,152007,52,543.875955321803,1385.6,4.399739905988098,2936.1606264088173,6
5307,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,dependent,1,5517,23650,15980,41246,24,245.69669230215396,468.6,3.4224085230089267,4180.882896369835,118
5308,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,greedy_weighted,0,5517,23650,15980,41246,24,249.54426413709666,436.6,0.494219260988757,4180.882896369835,-1
5309,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,greedy_weighted,1,5517,23650,15980,41246,24,249.54426413709666,449.4,0.5383044219925068,4180.882896369835,-1
5310,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,greedy_weighted,0,1823,21296,36311,152007,52,483.66044221894884,1257.8,0.554761433013482,2936.1606264088173,-1
5311,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,mip_gurobi,1,5517,23650,15980,41246,24,241.23885627615138,461.0,7.091239522997057,4180.882896369835,136
5312,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/zb11.json,mip_gurobi,0,5517,23650,15980,41246,24,241.23885627615138,459.0,7.980196047981735,4180.882896369835,136
5313,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,greedy_weighted,1,1823,21296,36311,152007,52,483.66044221894884,1258.0,0.5745107480033766,2936.1606264088173,-1
5314,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,mip_gurobi,1,643,9703,38858,107591,70,340.76240952216364,758.0,20.337768241006415,1168.8801967910965,225
5315,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/db5.json,mip_gurobi,0,643,9703,38858,107591,70,340.76240952216364,741.8,20.12097630300559,1168.8801967910965,225
5316,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,random,1,3659,16299,15212,32203,25,193.68146287758,322.6,2.8855858170136344,2344.759312835072,4
5317,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,random,0,5932,26441,16266,44182,23,299.97486339103887,573.4,3.760063018009532,4982.396445131048,1
5318,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,random,0,3659,16299,15212,32203,25,193.2015593910648,319.8,2.8388889140042015,2344.759312835072,4
5319,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,greedy_weighted,1,3659,16299,15212,32203,25,172.64231313331433,293.4,0.13227818100131114,2344.759312835072,-1
5320,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,dependent,0,5932,26441,16266,44182,23,272.498753772806,540.6,5.1199332019896255,4982.396445131048,129
5321,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,greedy_weighted,0,3659,16299,15212,32203,25,172.64231313331433,292.6,0.15423504399950616,2344.759312835072,-1
5322,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,greedy_weighted,0,5932,26441,16266,44182,23,275.2951420559029,489.0,0.6496857159945648,4982.396445131048,-1
5323,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,dependent,0,1855,8844,12956,21766,25,99.92746619328392,155.4,2.8351652379787997,1001.3131007010292,174
5324,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,random,0,1855,8844,12956,21766,25,118.88737172637806,169.2,2.115050369000528,1001.3131007010292,8
5325,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,dependent,1,5932,26441,16266,44182,23,272.79770128032646,526.8,6.083367040002487,4982.396445131048,125
5326,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,dependent,0,3659,16299,15212,32203,25,170.60490999400972,289.2,5.7369284729938945,2344.759312835072,149
5327,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,greedy_weighted,0,1855,8844,12956,21766,25,101.09988703818108,136.8,0.5714970560220536,1001.3131007010292,-1
5328,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,dependent,1,1855,8844,12956,21766,25,99.85666418959616,151.0,3.7238096419896474,1001.3131007010292,163
5329,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,greedy_weighted,1,5932,26441,16266,44182,23,275.2951420559029,508.8,0.8656565660203341,4982.396445131048,-1
5330,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,greedy_weighted,1,1855,8844,12956,21766,25,101.09988703818108,142.6,0.0897000230033882,1001.3131007010292,-1
5331,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,random,1,1855,8844,12956,21766,25,118.12652590528992,162.0,2.205095023993636,1001.3131007010292,16
5332,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,dependent,1,3659,16299,15212,32203,25,170.9877391633316,278.4,4.953088543988997,2344.759312835072,143
5333,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,random,1,5932,26441,16266,44182,23,298.8147585349547,562.0,5.757440485991538,4982.396445131048,2
5334,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,mip_gurobi,1,1855,8844,12956,21766,25,98.27205204454643,140.2,3.2898750710010063,1001.3131007010292,192
5335,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,mip_gurobi,0,3659,16299,15212,32203,25,167.76252107339712,276.2,8.60469421101152,2344.759312835072,175
5336,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ub14.json,mip_gurobi,0,1855,8844,12956,21766,25,98.27205204454643,144.0,3.8203971330076456,1001.3131007010292,192
5337,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb12.json,mip_gurobi,1,3659,16299,15212,32203,25,167.76252107339712,272.6,9.09974330899422,2344.759312835072,175
5338,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,dependent,0,1823,21296,36311,152007,52,487.21602870965125,1275.4,30.26194340499933,2936.1606264088173,155
5339,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,random,0,556,2933,6625,8691,19,44.84796522338339,54.2,0.3090371299767867,281.6168596503302,30
5340,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,dependent,1,556,2933,6625,8691,19,32.07684178130182,45.2,0.4107524159771856,281.6168596503302,210
5341,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,mip_gurobi,0,5932,26441,16266,44182,23,267.57178142275825,520.4,12.923849756974962,4982.396445131048,155
5342,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob11.json,mip_gurobi,1,5932,26441,16266,44182,23,267.57178142275825,525.8,13.386813185003119,4982.396445131048,155
5343,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,mip_gurobi,0,1823,21296,36311,152007,52,473.4043001294297,1279.0,28.88208631100133,2936.1606264088173,199
5344,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,random,1,556,2933,6625,8691,19,44.07770292800839,58.8,0.32741127102053724,281.6168596503302,42
5345,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,dependent,0,556,2933,6625,8691,19,32.02407779888451,42.8,0.4516615089960396,281.6168596503302,212
5346,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,greedy_weighted,1,556,2933,6625,8691,19,33.02816793792619,40.2,0.018918601010227576,281.6168596503302,-1
5347,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,greedy_weighted,0,556,2933,6625,8691,19,33.02816793792619,40.8,0.3644050830043852,281.6168596503302,-1
5348,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,mip_gurobi,0,556,2933,6625,8691,19,31.82233967420032,43.4,0.3729623770050239,281.6168596503302,222
5349,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/aa16.json,mip_gurobi,1,556,2933,6625,8691,19,31.82233967420032,42.2,0.43293165799696004,281.6168596503302,222
5350,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,random,0,6005,29223,18014,54766,33,357.47486640675163,722.2,2.2675098050094675,5720.46170889416,8
5351,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,dependent,1,1823,21296,36311,152007,52,488.15270525203766,1253.2,33.377803217998014,2936.1606264088173,152
5352,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,random,1,6005,29223,18014,54766,33,357.64912563603417,715.4,2.3588018279988323,5720.46170889416,1
5353,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib6.json,mip_gurobi,1,1823,21296,36311,152007,52,473.4043001294297,1264.2,31.173443796986252,2936.1606264088173,199
5354,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,dependent,0,6005,29223,18014,54766,33,329.68693245656004,684.0,3.814888109976891,5720.46170889416,109
5355,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,greedy_weighted,0,6005,29223,18014,54766,33,331.12727682114917,639.6,0.4813531819963828,5720.46170889416,-1
5356,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,dependent,1,6005,29223,18014,54766,33,328.683285955357,658.8,3.75839006798924,5720.46170889416,124
5357,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,greedy_weighted,1,6005,29223,18014,54766,33,331.12727682114917,668.0,0.15889255300862715,5720.46170889416,-1
5358,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa7.json,random,0,1745,20675,36811,152072,57,541.3017296520894,1371.0,4.3971719129767735,2804.404657678252,0
5359,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa7.json,random,1,1745,20675,36811,152072,57,543.107249779996,1388.4,3.664936494984431,2804.404657678252,1
5360,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa7.json,greedy_weighted,1,1745,20675,36811,152072,57,478.43082946543257,1240.0,0.5677924680057913,2804.404657678252,-1
5361,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa7.json,greedy_weighted,0,1745,20675,36811,152072,57,478.43082946543257,1300.0,0.608642958017299,2804.404657678252,-1
5362,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,mip_gurobi,0,6005,29223,18014,54766,33,321.6585228354865,671.4,5.404853332991478,5720.46170889416,141
5363,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za10.json,mip_gurobi,1,6005,29223,18014,54766,33,321.6585228354865,662.0,5.966521308000664,5720.46170889416,141
5364,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,random,0,2621,12119,13987,26317,27,152.07184701368342,231.4,2.2603078979882407,1563.1487744795402,3
5365,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,random,1,2621,12119,13987,26317,27,151.9037687688884,237.4,2.212147181009641,1563.1487744795402,5
5366,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,random,1,3892,30319,25908,107122,49,484.32696651727,1199.0,7.0653006469947295,5231.365647288863,1
5367,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,dependent,1,2621,12119,13987,26317,27,131.24740920203757,210.6,2.6663383450068068,1563.1487744795402,170
5368,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,random,0,3892,30319,25908,107122,49,483.6349027307263,1212.4,6.1163031489995765,5231.365647288863,2
5369,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,greedy_weighted,0,3892,30319,25908,107122,49,448.92895175020476,1126.0,1.279209826985607,5231.365647288863,-1
5370,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,dependent,0,2621,12119,13987,26317,27,131.76111213058365,212.6,2.7866575839871075,1563.1487744795402,166
5371,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,greedy_weighted,0,2621,12119,13987,26317,27,132.13937768189098,210.4,0.11840425000991672,1563.1487744795402,-1
5372,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,greedy_weighted,1,2621,12119,13987,26317,27,132.13937768189098,210.2,0.14088354600244202,1563.1487744795402,-1
5373,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,greedy_weighted,1,3892,30319,25908,107122,49,448.92895175020476,1092.6,1.0360982329875696,5231.365647288863,-1
5374,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,mip_gurobi,0,2621,12119,13987,26317,27,128.86707090588607,211.0,5.94788322702516,1563.1487744795402,197
5375,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,dependent,1,3892,30319,25908,107122,49,448.3197676253242,1113.8,14.205550791986752,5231.365647288863,97
5376,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb14.json,mip_gurobi,1,2621,12119,13987,26317,27,128.86707090588607,198.0,6.629290971002773,1563.1487744795402,197
5377,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,dependent,0,3892,30319,25908,107122,49,446.89562567747925,1100.4,15.541027271014173,5231.365647288863,114
5378,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa7.json,dependent,1,1745,20675,36811,152072,57,481.16537331473256,1278.4,26.55241439800011,2804.404657678252,152
5379,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb10.json,random,0,5662,24924,16088,42357,25,284.42013829769445,521.4,3.0745999990031123,4540.63801907901,3
5380,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa7.json,dependent,0,1745,20675,36811,152072,57,484.2204376620573,1304.0,27.9837848279858,2804.404657678252,145
5381,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb10.json,random,1,5662,24924,16088,42357,25,284.41561286591144,530.8,2.452789784001652,4540.63801907901,4
5382,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb10.json,greedy_weighted,0,5662,24924,16088,42357,25,261.07271863358585,465.4,0.4503689109988045,4540.63801907901,-1
5383,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb10.json,dependent,0,5662,24924,16088,42357,25,259.3706320610459,482.8,3.3766056320164357,4540.63801907901,116
5384,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb10.json,greedy_weighted,1,5662,24924,16088,42357,25,261.07271863358585,470.0,0.12661090301116928,4540.63801907901,-1
5385,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb10.json,dependent,1,5662,24924,16088,42357,25,258.13146743596616,490.6,3.18963676301064,4540.63801907901,121
5386,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,mip_gurobi,0,3892,30319,25908,107122,49,436.4213418065451,1134.8,21.571432016993644,5231.365647288863,142
5387,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb9.json,mip_gurobi,1,3892,30319,25908,107122,49,436.4213418065451,1101.4,21.936313611979127,5231.365647288863,142
5388,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ra11.json,random,0,5658,24668,16121,42347,23,283.7394595429805,505.6,1.912905471981503,4487.328390365932,6
5389,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ra11.json,random,1,5658,24668,16121,42347,23,283.9167825504995,519.6,1.9280377519899048,4487.328390365932,2
5390,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ra11.json,greedy_weighted,0,5658,24668,16121,42347,23,260.3924129402267,474.8,0.4540393209899776,4487.328390365932,-1
5391,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb10.json,mip_gurobi,0,5662,24924,16088,42357,25,253.44542246388698,491.0,5.546782496996458,4540.63801907901,151
5392,montgomery,0.078,300,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/sa7.json,mip_gurobi,0,1745,20675,36811,152072,57,468.9841906162981,1286.0,32.732853235997034,2804.404657678252,198
