,G,p,method,budget,from_cache,value,isOptimal,maxD,duration,I_size
5287,montgomery,0.078,dependent,600,da12.json,3456.4341977101194,-1,34,26.87497854232788,5087
5288,montgomery,0.078,dependent,600,db6.json,2124.4030755878302,-1,79,68.29322814941406,1170
5289,montgomery,0.078,dependent,600,ob10.json,5930.618304301383,-1,29,44.596327304840095,5716
5290,montgomery,0.078,dependent,600,ob10.json,5929.75094352539,-1,29,46.84956407546997,5716
5291,montgomery,0.078,dependent,600,tb11.json,4253.773956288444,-1,22,31.217173337936398,5600
5292,montgomery,0.078,dependent,600,ta9.json,5533.006436893775,-1,48,42.500680685043335,4230
5293,montgomery,0.078,dependent,600,db6.json,2124.4018654119973,-1,79,74.27716112136841,1170
5294,montgomery,0.078,dependent,600,tb11.json,4254.555997616117,-1,22,30.36269378662109,5600
5295,montgomery,0.078,dependent,600,hb12.json,2153.3096047464887,-1,24,12.06147527694702,3710
5296,montgomery,0.078,dependent,600,ia14.json,829.5228104214658,-1,26,6.8230414390563965,1742
5297,montgomery,0.078,dependent,600,mb15.json,439.46488934388395,-1,23,3.2789576053619385,997
5298,montgomery,0.078,dependent,600,ia14.json,829.7325326962044,-1,26,6.674193382263184,1742
5299,montgomery,0.078,dependent,600,ta9.json,5531.024379583689,-1,48,43.06833291053772,4230
5300,montgomery,0.078,dependent,600,mb15.json,439.53733761588455,-1,23,4.238706111907959,997
5301,montgomery,0.078,dependent,600,hb12.json,2153.6060046428865,-1,24,10.74148154258728,3710
5302,montgomery,0.078,dependent,600,wb7.json,3416.763733363145,-1,56,91.1587598323822,2010
5303,montgomery,0.078,dependent,600,wb7.json,3418.1701542448277,-1,56,90.37224864959715,2010
5304,montgomery,0.078,dependent,600,nb11.json,5324.801178701596,-1,26,27.44514226913452,5772
5305,montgomery,0.078,dependent,600,da14.json,1100.6114555169463,-1,25,5.167874574661255,2171
5306,montgomery,0.078,dependent,600,da14.json,1100.8431805311031,-1,25,5.845782279968263,2171
5307,montgomery,0.078,dependent,600,nb11.json,5324.920743330036,-1,26,25.249929666519165,5772
5308,montgomery,0.078,dependent,600,pa13.json,978.667401920502,-1,32,4.628039836883545,1990
5309,montgomery,0.078,dependent,600,wb8.json,4753.954892465608,-1,49,37.601800441741936,3136
5310,montgomery,0.078,dependent,600,wb8.json,4755.880689960088,-1,49,40.327353954315186,3136
5311,montgomery,0.078,dependent,600,pa13.json,978.7787506519476,-1,32,3.0600290298461914,1990
5312,montgomery,0.078,dependent,600,wb9.json,5758.936585802962,-1,33,26.87135338783264,4615
5313,montgomery,0.078,dependent,600,wb9.json,5760.8650577352255,-1,33,24.17443990707397,4615
5314,montgomery,0.078,dependent,600,nb6.json,1571.959117128999,-1,60,11.857695817947388,756
5315,montgomery,0.078,dependent,600,na14.json,1247.0362882736474,-1,24,2.792425632476806,2321
5316,montgomery,0.078,dependent,600,nb6.json,1570.9036351029233,-1,60,12.45922040939331,756
5317,montgomery,0.078,dependent,600,na14.json,1247.2881201046487,-1,24,2.371336936950684,2321
5318,montgomery,0.078,dependent,600,ta14.json,1197.8562215395905,-1,28,2.3470630645751958,2271
5319,montgomery,0.078,dependent,600,ma15.json,417.1809501598946,-1,25,0.7672498226165771,945
5320,montgomery,0.078,dependent,600,ta14.json,1197.6542691008415,-1,28,2.2467684745788574,2271
5321,montgomery,0.078,dependent,600,ma15.json,417.2394173998944,-1,25,1.1057515144348145,945
5322,montgomery,0.078,dependent,600,na9.json,5364.665723115913,-1,45,13.523827075958252,4055
5323,montgomery,0.078,dependent,600,xb6.json,1140.2470137845628,-1,65,10.599533796310423,580
5324,montgomery,0.078,dependent,600,na9.json,5367.506346982748,-1,45,15.97879958152771,4055
5325,montgomery,0.078,dependent,600,xb6.json,1139.654817612068,-1,65,11.376559019088745,580
5326,montgomery,0.078,dependent,600,kb14.json,1180.0594314155035,-1,25,4.333280086517334,2237
5327,montgomery,0.078,dependent,600,kb14.json,1179.8879339656446,-1,25,5.489100933074951,2237
5328,montgomery,0.078,dependent,600,hb11.json,3626.870823096167,-1,25,16.70444631576538,5271
5329,montgomery,0.078,dependent,600,hb11.json,3626.6889945495923,-1,25,37.71663904190064,5271
5330,montgomery,0.078,dependent,600,xa14.json,502.6569955678817,-1,24,8.311031579971312,1168
5331,montgomery,0.078,dependent,600,xa14.json,502.63503232788145,-1,24,8.930245876312256,1168
5332,montgomery,0.078,dependent,600,yb7.json,4019.979319473375,-1,55,43.35875582695007,2438
5333,montgomery,0.078,dependent,600,ha7.json,3147.423112924878,-1,53,60.194071769714355,1804
5334,montgomery,0.078,dependent,600,yb7.json,4020.475277109062,-1,55,45.93512344360352,2438
5335,montgomery,0.078,dependent,600,nb10.json,5825.7820489224305,-1,35,54.53594827651978,5208
5336,montgomery,0.078,dependent,600,wb6.json,2225.506263130071,-1,71,56.34606170654297,1148
5337,montgomery,0.078,dependent,600,gb13.json,1236.2827062101871,-1,21,8.557121276855469,2521
5338,montgomery,0.078,dependent,600,nb10.json,5824.85509252783,-1,35,53.58021187782288,5208
5339,montgomery,0.078,dependent,600,gb13.json,1236.186671127925,-1,21,6.23509407043457,2521
5340,montgomery,0.078,dependent,600,ga10.json,5807.843214212072,-1,30,42.46006846427917,5795
5341,montgomery,0.078,dependent,600,tb9.json,5680.756483554758,-1,36,38.14166522026061,4813
5342,montgomery,0.078,dependent,600,jb11.json,5371.441437607703,-1,22,52.67432808876038,5989
5343,montgomery,0.078,dependent,600,ha7.json,3148.888096125017,-1,53,74.16407799720764,1804
5344,montgomery,0.078,dependent,600,oa14.json,569.0524248238007,-1,24,5.8601739406585684,1249
5345,montgomery,0.078,dependent,600,jb11.json,5370.968628462563,-1,22,53.378827810287476,5989
5346,montgomery,0.078,dependent,600,oa14.json,569.0416323188573,-1,24,3.8274664878845215,1249
5347,montgomery,0.078,dependent,600,db9.json,5751.245124981498,-1,35,34.463128805160515,4562
5348,montgomery,0.078,dependent,600,vb16.json,233.63355599993253,-1,26,1.188314437866211,622
5349,montgomery,0.078,dependent,600,vb16.json,233.63355599993253,-1,26,3.568152904510498,622
5350,montgomery,0.078,dependent,600,qb9.json,5676.460517613116,-1,32,55.55431652069092,4439
5351,montgomery,0.078,dependent,600,tb9.json,5680.9090782928015,-1,36,47.19666075706482,4813
5352,montgomery,0.078,dependent,600,qb9.json,5677.474025611671,-1,32,54.54647421836853,4439
5353,montgomery,0.078,dependent,600,wb6.json,2221.746786149023,-1,71,74.4874334335327,1148
5354,montgomery,0.078,dependent,600,ga10.json,5807.285398678405,-1,30,51.78163433074951,5795
5355,montgomery,0.078,dependent,600,db9.json,5749.905449358518,-1,35,44.53493785858154,4562
5356,montgomery,0.078,dependent,600,xb15.json,1123.4558721725293,-1,29,4.5044305324554434,2140
5357,montgomery,0.078,dependent,600,lb11.json,5361.758737574558,-1,40,25.292235851287842,5731
5358,montgomery,0.078,dependent,600,xb15.json,1123.4847195952946,-1,29,5.5583155155181885,2140
5359,montgomery,0.078,dependent,600,xb8.json,3115.6921081822834,-1,60,81.7748031616211,1798
5360,montgomery,0.078,dependent,600,lb11.json,5361.730789294989,-1,40,23.411908388137817,5731
5361,montgomery,0.078,dependent,600,xb8.json,3114.0951580455758,-1,60,82.45356011390686,1798
5362,montgomery,0.078,dependent,600,la15.json,296.8636204559263,-1,21,1.7465219497680664,739
5363,montgomery,0.078,dependent,600,mb5.json,1265.7626515071593,-1,60,10.754388809204102,653
5364,montgomery,0.078,dependent,600,gb7.json,4184.275843089477,-1,52,16.007492303848267,2616
5365,montgomery,0.078,dependent,600,la15.json,296.7878503199263,-1,21,1.833477020263672,739
5366,montgomery,0.078,dependent,600,ja13.json,2145.374926353132,-1,26,6.036604642868043,3690
5367,montgomery,0.078,dependent,600,mb5.json,1264.0569731826704,-1,60,10.73961329460144,653
5368,montgomery,0.078,dependent,600,ja13.json,2145.7465093643013,-1,26,6.963081359863281,3690
5369,montgomery,0.078,dependent,600,gb7.json,4183.115363905739,-1,52,17.818701028823853,2616
5370,montgomery,0.078,dependent,600,ja6.json,1984.8661664852536,-1,70,11.846306800842285,1057
5371,montgomery,0.078,dependent,600,ja6.json,1984.204605371955,-1,70,12.502092123031616,1057
5372,montgomery,0.078,dependent,600,ba9.json,5772.51206316139,-1,33,12.322636127471926,4557
5373,montgomery,0.078,dependent,600,ba9.json,5771.321038168252,-1,33,15.125497579574585,4557
5374,montgomery,0.078,dependent,600,zb13.json,1480.7396870241596,-1,27,6.447746515274048,2738
5375,montgomery,0.078,dependent,600,zb13.json,1480.8644762704255,-1,27,6.801775693893433,2738
5376,montgomery,0.078,dependent,600,ta13.json,2233.1729923045013,-1,26,7.1292169094085684,3756
5377,montgomery,0.078,dependent,600,ta13.json,2233.578545560459,-1,26,7.8512704372406015,3756
5378,montgomery,0.078,dependent,600,ca14.json,1180.4650118691045,-1,25,7.717533588409424,2276
5379,montgomery,0.078,dependent,600,cb11.json,4104.086020153086,-1,24,17.521308183670044,5465
5380,montgomery,0.078,dependent,600,cb11.json,4103.616626839174,-1,24,20.712438344955444,5465
5381,montgomery,0.078,dependent,600,rb12.json,1376.8024575464206,-1,27,9.536893129348757,2579
5382,montgomery,0.078,dependent,600,ca14.json,1180.375196847811,-1,25,13.14790105819702,2276
5383,montgomery,0.078,dependent,600,tb10.json,5528.003536017692,-1,28,28.80138325691223,5729
5384,montgomery,0.078,dependent,600,tb10.json,5527.13964979851,-1,28,31.580592393875122,5729
5385,montgomery,0.078,dependent,600,sb8.json,4214.969657887215,-1,46,33.823466300964355,2722
5386,montgomery,0.078,dependent,600,rb12.json,1377.396467305626,-1,27,16.055622339248654,2579
5387,montgomery,0.078,dependent,600,wa8.json,5908.54388196979,-1,36,28.235769987106323,4698
5388,montgomery,0.078,dependent,600,sb8.json,4217.47916730568,-1,46,39.12038207054138,2722
5389,montgomery,0.078,dependent,600,la11.json,3426.4413662860716,-1,25,25.93582272529602,4910
5390,montgomery,0.078,dependent,600,la11.json,3426.575210145891,-1,25,26.59431457519531,4910
5391,montgomery,0.078,dependent,600,wa8.json,5907.167420450263,-1,36,43.919822216033936,4698
5392,montgomery,0.078,dependent,600,zb12.json,2596.88987995888,-1,26,22.273844957351685,4144
5393,montgomery,0.078,dependent,600,ua14.json,1875.3193598016705,-1,30,16.909920930862427,3273
5394,montgomery,0.078,dependent,600,ua14.json,1875.358229753765,-1,30,19.850434780120853,3273
5395,montgomery,0.078,dependent,600,zb12.json,2596.915756957405,-1,26,21.842209815979004,4144
5396,montgomery,0.078,dependent,600,sa13.json,2173.504588075119,-1,25,17.419988632202152,3663
5397,montgomery,0.078,dependent,600,sa13.json,2173.3650094209697,-1,25,17.991050004959106,3663
5398,montgomery,0.078,dependent,600,nb7.json,2646.913798465197,-1,53,62.18688106536865,1409
5399,montgomery,0.078,dependent,600,nb7.json,2646.0423042357293,-1,53,63.1115574836731,1409
5400,montgomery,0.078,dependent,600,lb12.json,4043.8613135196165,-1,25,35.79222106933594,5423
5401,montgomery,0.078,dependent,600,jb13.json,2401.2813643261693,-1,27,14.000223159790039,4076
5402,montgomery,0.078,dependent,600,la6.json,3141.277400115746,-1,55,68.06620573997498,1862
5403,montgomery,0.078,dependent,600,lb12.json,4043.50702842924,-1,25,39.2280387878418,5423
5404,montgomery,0.078,dependent,600,bb14.json,576.7924010806836,-1,26,6.5340213775634775,1275
5405,montgomery,0.078,dependent,600,bb14.json,576.8485902957392,-1,26,4.255204200744629,1275
5406,montgomery,0.078,dependent,600,jb13.json,2401.431313312706,-1,27,21.81828236579895,4076
5407,montgomery,0.078,dependent,600,ia8.json,5018.224168689315,-1,41,44.42218327522278,3534
5408,montgomery,0.078,dependent,600,la6.json,3144.456252114945,-1,55,73.12617683410646,1862
5409,montgomery,0.078,dependent,600,yb15.json,377.27680879189865,-1,24,2.102014541625977,846
5410,montgomery,0.078,dependent,600,ia8.json,5018.230743525504,-1,41,48.3486430644989,3534
5411,montgomery,0.078,dependent,600,yb15.json,377.1001537678973,-1,24,2.686490058898926,846
5412,montgomery,0.078,dependent,600,nb16.json,375.94561742389976,-1,23,2.439432144165039,884
5413,montgomery,0.078,dependent,600,nb8.json,4118.269979403687,-1,46,43.65605044364929,2480
5414,montgomery,0.078,dependent,600,nb16.json,375.9348730798992,-1,23,2.215115785598755,884
5415,montgomery,0.078,dependent,600,nb8.json,4114.980071192065,-1,46,41.943123579025276,2480
5416,montgomery,0.078,dependent,600,db15.json,464.97840573588854,-1,22,3.2665183544158936,1062
5417,montgomery,0.078,dependent,600,db15.json,465.04895579988886,-1,22,3.9103305339813232,1062
5418,montgomery,0.078,dependent,600,ea16.json,234.9921599999387,-1,21,1.6790590286254885,588
5419,montgomery,0.078,dependent,600,ea16.json,234.9921599999387,-1,21,2.5892422199249268,588
5420,montgomery,0.078,dependent,600,yb13.json,1479.2414545839858,-1,23,8.219541072845459,2664
5421,montgomery,0.078,dependent,600,yb13.json,1479.1339037045886,-1,23,7.088621139526367,2664
5422,montgomery,0.078,dependent,600,da16.json,288.28914971992214,-1,31,2.355586051940918,681
5423,montgomery,0.078,dependent,600,da16.json,288.32280640792226,-1,31,1.945758819580078,681
5424,montgomery,0.078,dependent,600,mb11.json,4586.820521907022,-1,29,21.98345184326172,5777
5425,montgomery,0.078,dependent,600,mb11.json,4585.866805875621,-1,29,21.108155727386478,5777
5426,montgomery,0.078,dependent,600,xa15.json,208.38729599994159,-1,25,1.617013692855835,538
5427,montgomery,0.078,dependent,600,xa15.json,208.38729599994159,-1,25,1.4535527229309082,538
5428,montgomery,0.078,dependent,600,ua8.json,3348.900362208889,-1,52,79.27955102920531,2010
5429,montgomery,0.078,dependent,600,ua8.json,3350.691582669829,-1,52,87.04190135002136,2010
5430,montgomery,0.078,dependent,600,ab12.json,2826.492537424856,-1,31,9.260157823562624,4462
5431,montgomery,0.078,dependent,600,ab12.json,2826.674524878726,-1,31,10.592692613601683,4462
5432,montgomery,0.078,dependent,600,pb8.json,5052.27484440109,-1,39,16.94834280014038,3521
5433,montgomery,0.078,dependent,600,pb8.json,5052.479917298083,-1,39,20.805954456329342,3521
5434,montgomery,0.078,dependent,600,za12.json,2745.581824410859,-1,29,9.599295616149902,4434
5435,montgomery,0.078,dependent,600,ya13.json,1040.5297354327133,-1,24,5.342785120010376,2099
5436,montgomery,0.078,dependent,600,ya13.json,1040.0428441219517,-1,24,6.898192882537843,2099
5437,montgomery,0.078,dependent,600,da9.json,5596.686719949815,-1,40,19.87793564796448,4269
5438,montgomery,0.078,dependent,600,da9.json,5595.8878130042,-1,40,20.722235918045047,4269
5439,montgomery,0.078,dependent,600,tb14.json,832.9111976218878,-1,30,5.658560991287232,1677
5440,montgomery,0.078,dependent,600,bb11.json,3556.897846992648,-1,24,17.311307907104492,5197
5441,montgomery,0.078,dependent,600,tb14.json,832.5291414906987,-1,30,5.673888444900513,1677
5442,montgomery,0.078,dependent,600,sb10.json,5837.542389809975,-1,32,27.0322048664093,5316
5443,montgomery,0.078,dependent,600,ba16.json,235.44754115992995,-1,31,2.454023838043213,577
5444,montgomery,0.078,dependent,600,za12.json,2745.5311903261827,-1,29,13.41600489616394,4434
5445,montgomery,0.078,dependent,600,ba16.json,235.41949391992992,-1,31,2.410411834716797,577
5446,montgomery,0.078,dependent,600,sb10.json,5837.816778398982,-1,32,26.38557720184326,5316
5447,montgomery,0.078,dependent,600,bb11.json,3557.1646629059724,-1,24,19.06109070777893,5197
5448,montgomery,0.078,dependent,600,kb16.json,310.99544673591726,-1,29,1.747164011001587,740
5449,montgomery,0.078,dependent,600,ka7.json,3642.917769773973,-1,47,74.2947437763214,2214
5450,montgomery,0.078,dependent,600,kb16.json,310.9734834959172,-1,29,1.8092489242553709,740
5451,montgomery,0.078,dependent,600,ka7.json,3640.5564077741415,-1,47,73.78600573539735,2214
5452,montgomery,0.078,dependent,600,pa14.json,453.33479723988467,-1,29,2.605840921401977,1076
5453,montgomery,0.078,dependent,600,pa14.json,453.3562859278849,-1,29,2.4728803634643555,1076
5454,montgomery,0.078,dependent,600,sa15.json,574.8716803437925,-1,27,2.831159830093384,1235
5455,montgomery,0.078,dependent,600,sa15.json,575.2275335037913,-1,27,3.1919672489166264,1235
5456,montgomery,0.078,dependent,600,fb9.json,5582.635467399442,-1,39,21.208365917205807,5771
5457,montgomery,0.078,dependent,600,fb9.json,5583.01639237793,-1,39,21.413001537323,5771
5458,montgomery,0.078,dependent,600,pb14.json,822.62157670026,-1,29,3.97453236579895,1712
5459,montgomery,0.078,dependent,600,pb14.json,822.5344189511369,-1,29,3.77023983001709,1712
5460,montgomery,0.078,dependent,600,rb9.json,5421.873340454179,-1,25,17.900739192962643,5985
5461,montgomery,0.078,dependent,600,rb9.json,5422.067898950198,-1,25,20.99819779396057,5985
5462,montgomery,0.078,dependent,600,mb12.json,3009.242277934443,-1,28,9.732774972915651,4648
5463,montgomery,0.078,dependent,600,pb5.json,1447.3171723096254,-1,77,14.703088283538818,738
5464,montgomery,0.078,dependent,600,pb5.json,1446.3522614658182,-1,77,14.84003448486328,738
5465,montgomery,0.078,dependent,600,zb6.json,2575.9964314899016,-1,57,44.75196123123169,1375
5466,montgomery,0.078,dependent,600,zb6.json,2573.8415674935527,-1,57,46.41421604156494,1375
5467,montgomery,0.078,dependent,600,ga8.json,4760.6594647184975,-1,51,19.281179189682007,3200
5468,montgomery,0.078,dependent,600,mb12.json,3009.239993228225,-1,28,10.881645917892456,4648
5469,montgomery,0.078,dependent,600,ga8.json,4760.458739408393,-1,51,19.310251712799076,3200
5470,montgomery,0.078,dependent,600,cb15.json,330.45984347990884,-1,25,0.6393845081329346,783
5471,montgomery,0.078,dependent,600,cb15.json,330.487890719909,-1,25,1.1332244873046875,783
5472,montgomery,0.078,dependent,600,kb15.json,597.2715974157715,-1,26,2.29402232170105,1305
5473,montgomery,0.078,dependent,600,kb15.json,597.3039156237711,-1,26,2.2473247051239014,1305
5474,montgomery,0.078,dependent,600,qa10.json,5704.838645081842,-1,28,15.253946542739868,6221
5475,montgomery,0.078,dependent,600,mb10.json,5729.309045271831,-1,29,18.65280246734619,5784
5476,montgomery,0.078,dependent,600,xb7.json,1963.3319576424922,-1,59,14.560459852218628,1038
5477,montgomery,0.078,dependent,600,mb10.json,5729.634541232338,-1,29,19.769427776336673,5784
5478,montgomery,0.078,dependent,600,xb7.json,1963.4169430069992,-1,59,12.575080871582033,1038
5479,montgomery,0.078,dependent,600,qa10.json,5704.697385673559,-1,28,16.917559623718258,6221
5480,montgomery,0.078,dependent,600,ia10.json,5666.428632908217,-1,31,16.745246648788452,5865
5481,montgomery,0.078,dependent,600,ia10.json,5666.4133113043445,-1,31,22.996047735214233,5865
5482,montgomery,0.078,dependent,600,pa12.json,1886.4192725026385,-1,27,12.43248200416565,3327
5483,montgomery,0.078,dependent,600,pa12.json,1885.3657360172149,-1,27,13.401391983032227,3327
5484,montgomery,0.078,dependent,600,ya5.json,1949.836334900348,-1,58,21.234720706939694,1010
5485,montgomery,0.078,dependent,600,ya5.json,1950.2169139701748,-1,58,21.16786789894104,1010
5486,montgomery,0.078,dependent,600,kb8.json,4490.988004430805,-1,58,33.48582172393799,2863
5487,montgomery,0.078,dependent,600,vb13.json,2040.7592390817654,-1,21,17.868166446685787,3465
5488,montgomery,0.078,dependent,600,kb8.json,4491.492618826593,-1,58,39.12936043739319,2863
5489,montgomery,0.078,dependent,600,ab7.json,3819.483774203448,-1,47,35.08867454528809,2296
5490,montgomery,0.078,dependent,600,ab7.json,3817.6762032007537,-1,47,35.05981492996216,2296
5491,montgomery,0.078,dependent,600,bb13.json,1161.0838945722953,-1,28,12.073060989379885,2259
5492,montgomery,0.078,dependent,600,vb13.json,2040.6179764765154,-1,21,21.66898226737976,3465
5493,montgomery,0.078,dependent,600,bb13.json,1161.0356366606745,-1,28,12.819901943206787,2259
5494,montgomery,0.078,dependent,600,va7.json,3782.6947457593596,-1,49,43.649089336395264,2272
5495,montgomery,0.078,dependent,600,ob12.json,3324.0155425945172,-1,26,29.81702971458435,5003
5496,montgomery,0.078,dependent,600,qa15.json,334.34340451191264,-1,21,4.33026933670044,800
5497,montgomery,0.078,dependent,600,na11.json,5176.18282049499,-1,27,44.87260794639587,5879
5498,montgomery,0.078,dependent,600,va7.json,3781.348556154872,-1,49,49.98196220397949,2272
5499,montgomery,0.078,dependent,600,na11.json,5176.1008418038755,-1,27,44.19756531715393,5879
5500,montgomery,0.078,dependent,600,qa15.json,334.4434254719134,-1,21,1.4582602977752686,800
5501,montgomery,0.078,dependent,600,ob12.json,3323.4837153672715,-1,26,32.736402750015266,5003
5502,montgomery,0.078,dependent,600,gb9.json,6088.4115089843235,-1,30,56.80701732635498,5499
5503,montgomery,0.078,dependent,600,rb10.json,3991.960080555914,-1,28,26.819692611694336,5550
5504,montgomery,0.078,dependent,600,gb9.json,6088.350516130164,-1,30,58.37414860725403,5499
5505,montgomery,0.078,dependent,600,rb10.json,3992.080867791293,-1,28,27.701303482055664,5550
5506,montgomery,0.078,dependent,600,cb14.json,699.5014711985466,-1,26,8.480741739273071,1446
5507,montgomery,0.078,dependent,600,cb14.json,699.3537902267718,-1,26,7.671582221984862,1446
5508,montgomery,0.078,dependent,600,wb10.json,5863.4718135196945,-1,27,42.84217476844788,5767
5509,montgomery,0.078,dependent,600,vb7.json,3120.760398109289,-1,68,83.87156224250793,1835
5510,montgomery,0.078,dependent,600,vb7.json,3120.423434080701,-1,68,85.26908326148988,1835
5511,montgomery,0.078,dependent,600,wb10.json,5864.001388874658,-1,27,45.86556029319763,5767
5512,montgomery,0.078,dependent,600,da7.json,3120.3811126775163,-1,54,87.2842104434967,1790
5513,montgomery,0.078,dependent,600,aa15.json,504.9493425598843,-1,24,4.3915770053863525,1158
5514,montgomery,0.078,dependent,600,tb5.json,1690.5129383718674,-1,55,24.18261742591858,877
5515,montgomery,0.078,dependent,600,aa15.json,504.9493425598841,-1,24,5.521613359451294,1158
5516,montgomery,0.078,dependent,600,da7.json,3120.5307312727296,-1,54,91.17051649093628,1790
5517,montgomery,0.078,dependent,600,tb5.json,1688.3866115882065,-1,55,29.490259885787964,877
5518,montgomery,0.078,dependent,600,hb7.json,4443.564422410094,-1,47,37.348982572555535,2887
5519,montgomery,0.078,dependent,600,hb7.json,4443.655546780147,-1,47,32.96044993400574,2887
5520,montgomery,0.078,dependent,600,la8.json,5634.505092909352,-1,35,27.52778720855713,4395
5521,montgomery,0.078,dependent,600,wa12.json,1754.087128363873,-1,23,6.037137031555176,3235
5522,montgomery,0.078,dependent,600,wa12.json,1754.0582940382812,-1,23,6.18505334854126,3235
5523,montgomery,0.078,dependent,600,la8.json,5634.129509868856,-1,35,37.143510103225715,4395
5524,montgomery,0.078,dependent,600,ub6.json,2232.386887967037,-1,69,61.50278401374817,1199
5525,montgomery,0.078,dependent,600,zb8.json,5278.575668868973,-1,37,20.898701906204227,3741
5526,montgomery,0.078,dependent,600,zb8.json,5277.661538094495,-1,37,23.326088905334476,3741
5527,montgomery,0.078,dependent,600,ub6.json,2233.844915870413,-1,69,66.70295763015747,1199
5528,montgomery,0.078,dependent,600,tb13.json,1555.9759461261176,-1,28,10.808294773101807,2868
5529,montgomery,0.078,dependent,600,tb13.json,1556.094142236443,-1,28,10.162806987762453,2868
5530,montgomery,0.078,dependent,600,fb14.json,428.0260701598922,-1,26,1.912968158721924,972
5531,montgomery,0.078,dependent,600,bb5.json,1951.5900911774759,-1,58,19.12421274185181,1001
5532,montgomery,0.078,dependent,600,fb14.json,427.98538036789216,-1,26,3.361707925796509,972
5533,montgomery,0.078,dependent,600,ub15.json,444.44976107989237,-1,26,2.66814923286438,1008
5534,montgomery,0.078,dependent,600,bb5.json,1952.17585862371,-1,58,19.30870532989502,1001
5535,montgomery,0.078,dependent,600,ub15.json,444.5493926638925,-1,26,3.849696636199951,1008
5536,montgomery,0.078,dependent,600,yb9.json,5856.376317141075,-1,31,29.178253889083862,5088
5537,montgomery,0.078,dependent,600,yb9.json,5856.686874384651,-1,31,27.004804134368896,5088
5538,montgomery,0.078,dependent,600,ja5.json,1202.8374579594195,-1,75,14.14138150215149,616
5539,montgomery,0.078,dependent,600,bb10.json,5040.834145788276,-1,25,19.92337131500244,5911
5540,montgomery,0.078,dependent,600,ja5.json,1202.7274769433718,-1,75,16.27680516242981,616
5541,montgomery,0.078,dependent,600,ma5.json,1515.1836563730708,-1,60,18.291977405548092,756
5542,montgomery,0.078,dependent,600,ma5.json,1516.675532037007,-1,60,19.680898904800415,756
5543,montgomery,0.078,dependent,600,bb10.json,5040.700088646224,-1,25,25.45711660385132,5911
5544,montgomery,0.078,dependent,600,bb15.json,265.31520412792906,-1,26,3.6156938076019287,635
5545,montgomery,0.078,dependent,600,bb15.json,265.1188734479288,-1,26,4.691863536834717,635
5546,montgomery,0.078,dependent,600,ya9.json,5947.213459223053,-1,31,32.1430823802948,5780
5547,montgomery,0.078,dependent,600,db16.json,195.21621599994597,-1,24,1.760939359664917,517
5548,montgomery,0.078,dependent,600,db16.json,195.21621599994597,-1,24,2.00242280960083,517
5549,montgomery,0.078,dependent,600,kb9.json,5676.413438375453,-1,34,36.956732273101814,4299
5550,montgomery,0.078,dependent,600,cb13.json,1381.633338268443,-1,24,12.873117685317993,2602
5551,montgomery,0.078,dependent,600,eb6.json,2919.4760958441234,-1,55,81.62636852264404,1623
5552,montgomery,0.078,dependent,600,ya9.json,5948.48727644602,-1,31,36.91054391860962,5780
5553,montgomery,0.078,dependent,600,kb9.json,5674.584192931164,-1,34,38.19146347045898,4299
5554,montgomery,0.078,dependent,600,eb6.json,2919.358519268537,-1,55,76.74102091789246,1623
5555,montgomery,0.078,dependent,600,ta10.json,5902.122229815292,-1,30,35.714865684509284,5471
5556,montgomery,0.078,dependent,600,za7.json,3668.0033428821703,-1,53,34.540823221206665,2243
5557,montgomery,0.078,dependent,600,ba10.json,5915.822050948618,-1,27,33.3986337184906,5753
5558,montgomery,0.078,dependent,600,cb13.json,1381.4005680873556,-1,24,10.87835931777954,2602
5559,montgomery,0.078,dependent,600,ba10.json,5915.824860222219,-1,27,33.440269947052,5753
5560,montgomery,0.078,dependent,600,ra15.json,421.2124200958898,-1,31,3.475186824798584,945
5561,montgomery,0.078,dependent,600,ra15.json,421.3853638798908,-1,31,3.3616521358489986,945
5562,montgomery,0.078,dependent,600,ta10.json,5901.452410485592,-1,30,41.488298654556274,5471
5563,montgomery,0.078,dependent,600,ka5.json,1475.0841966687753,-1,59,29.16020202636719,754
5564,montgomery,0.078,dependent,600,vb10.json,5881.263145188708,-1,33,38.80289649963379,5645
5565,montgomery,0.078,dependent,600,za7.json,3667.573292257808,-1,53,42.37875866889953,2243
5566,montgomery,0.078,dependent,600,vb10.json,5882.377730665367,-1,33,36.02704524993897,5645
5567,montgomery,0.078,dependent,600,eb10.json,5050.277504141674,-1,27,34.70201325416565,5782
5568,montgomery,0.078,dependent,600,eb10.json,5051.077000694718,-1,27,34.091174840927124,5782
5569,montgomery,0.078,dependent,600,wa13.json,891.6941561090238,-1,24,3.832283735275269,1814
5570,montgomery,0.078,dependent,600,ka5.json,1472.6738041359415,-1,59,26.53377413749695,754
5571,montgomery,0.078,dependent,600,ca5.json,1095.0737907195196,-1,63,17.527849674224857,559
5572,montgomery,0.078,dependent,600,wa13.json,891.4561954300137,-1,24,6.428504467010497,1814
5573,montgomery,0.078,dependent,600,vb14.json,1066.8399393946647,-1,22,6.293612003326416,2096
5574,montgomery,0.078,dependent,600,ca5.json,1093.13521010125,-1,63,21.152244567871094,559
5575,montgomery,0.078,dependent,600,vb14.json,1066.6763509300772,-1,22,7.836854457855225,2096
5576,montgomery,0.078,dependent,600,aa14.json,1053.8852068781832,-1,31,7.125029563903809,2135
