,G,p,budget,from_cache,method,trial_id,min_exposed_value,mip_value,greedy_intersection,maxD,I_size,v1_size,v2_size,num_cross_edges,duration,updated_MIP
109,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ta16.json,greedy_weighted,1,"(43, 13.546217184144066)",35.797579620834625,-1,28,609,3182,7326,10008,0.039749092000420205,354.46545752559746
110,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb12.json,dependent,0,"(420.6, 4.159326868617084)",224.12456965099759,169,21,5490,22977,15421,37672,4.093482864998805,4251.660024522648
111,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb12.json,greedy_weighted,1,"(395.6, 19.73068675946177)",227.33778237879014,-1,21,5490,22977,15421,37672,0.7226902830007019,4254.873237250441
112,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb9.json,mip_gurobi,1,"(1141, 31.376742979474464)",429.0520287868908,200,40,3788,29469,26469,110302,27.675587212001123,5405.569043572295
113,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ta16.json,mip_gurobi,0,"(40.4, 9.50263121456368)",34.23195671687809,299,28,609,3182,7326,10008,0.8529727950008237,352.8998346216409
114,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ta16.json,mip_gurobi,1,"(45.6, 3.5777087639996634)",34.23195671687809,299,28,609,3182,7326,10008,0.5847417279983347,352.8998346216409
115,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb12.json,mip_gurobi,1,"(392.2, 10.825894882179487)",219.05324629625454,209,21,5490,22977,15421,37672,5.76228966799863,4246.588701167905
116,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/lb9.json,mip_gurobi,0,"(1107.4, 56.269885373972464)",429.0520287868908,200,40,3788,29469,26469,110302,28.60097382999993,5405.569043572295
117,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/jb12.json,mip_gurobi,0,"(395.2, 13.292855223765887)",219.05324629625454,209,21,5490,22977,15421,37672,7.143678157999602,4246.588701167905
118,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,random,0,"(767.2, 47.56784628296724)",396.74717601707925,22,60,560,8915,38066,100440,3.887061311001162,1422.0448154196752
119,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,random,1,"(805.6, 70.95632459478155)",394.3343220222128,20,60,560,8915,38066,100440,3.0697787820008666,1419.6319614248087
120,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb5.json,mip_gurobi,0,"(1191.2, 41.093795152066456)",448.5074765610624,264,55,1571,19199,37986,149737,47.861126675999905,3003.8526857919974
121,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,greedy_weighted,1,"(638.4, 27.853186532244386)",312.3947627598842,-1,60,560,8915,38066,100440,0.09604120200128817,1337.69240216248
122,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,greedy_weighted,0,"(627.4, 28.65833212174079)",312.3947627598842,-1,60,560,8915,38066,100440,0.14724635200036573,1337.69240216248
123,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,dependent,0,"(704.8, 43.75728510773949)",317.94951926520895,215,60,560,8915,38066,100440,7.266580353998506,1343.2471586678048
124,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,random,0,"(294.4, 11.696153213770756)",189.70233864881783,17,24,3800,16137,14605,30251,1.5711300849998224,2529.3734487658066
125,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,dependent,1,"(625, 17.902513789968157)",322.45010380424264,223,60,560,8915,38066,100440,6.584828538001603,1347.7477432068385
126,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,random,1,"(305.8, 12.872451204024818)",189.9892922814304,9,24,3800,16137,14605,30251,2.067108740999174,2529.6604023984196
127,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,dependent,0,"(269.6, 25.657357619209346)",161.65661622946942,231,24,3800,16137,14605,30251,1.949402579000889,2501.3277263464583
128,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb5.json,mip_gurobi,1,"(1215.4, 54.84797170360997)",448.5074765610624,264,55,1571,19199,37986,149737,50.67420042599953,3003.8526857919974
129,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,dependent,1,"(270.8, 15.22169504358828)",162.734688035269,223,24,3800,16137,14605,30251,1.7663377770004445,2502.405798152258
130,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,random,0,"(145.8, 15.20526224699857)",106.26615602695448,16,29,1687,7895,12047,19729,0.7098435340012657,984.8129164052235
131,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,random,1,"(150.4, 10.261578825892242)",105.79554001442983,17,29,1687,7895,12047,19729,0.7216124379992834,984.3423003926989
132,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,greedy_weighted,1,"(275.8, 21.924871721403527)",162.43353222209586,-1,24,3800,16137,14605,30251,0.1014555849997123,2502.104642339085
133,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,greedy_weighted,0,"(253.4, 6.228964600958975)",162.43353222209586,-1,24,3800,16137,14605,30251,0.08918317999996361,2502.104642339085
134,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,dependent,1,"(122.2, 8.105553651663778)",84.52369279740716,237,29,1687,7895,12047,19729,1.323606773999927,963.0704531756762
135,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,greedy_weighted,0,"(130, 14.2828568570857)",85.99349708461644,-1,29,1687,7895,12047,19729,0.3622437739995803,964.5402574628855
136,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,greedy_weighted,1,"(112.4, 9.710818709048171)",85.99349708461644,-1,29,1687,7895,12047,19729,0.3762557430000015,964.5402574628855
137,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,dependent,0,"(125.6, 8.561541917201598)",84.58846125171618,242,29,1687,7895,12047,19729,1.1524935449997429,963.1352216299852
138,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,mip_gurobi,1,"(257.6, 17.84096409950987)",158.00237073935153,260,24,3800,16137,14605,30251,2.698998702999233,2497.6734808563406
139,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,mip_gurobi,1,"(634.2, 35.96804137008297)",302.0149318538948,283,60,560,8915,38066,100440,9.99489313400045,1327.3125712564906
140,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/oa12.json,mip_gurobi,0,"(262.2, 21.64948036327893)",158.00237073935153,260,24,3800,16137,14605,30251,3.399989896999614,2497.6734808563406
141,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,mip_gurobi,1,"(124.8, 10.917875251164944)",82.91697234501241,269,29,1687,7895,12047,19729,1.322797277000063,961.4637327232814
142,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ob5.json,mip_gurobi,0,"(660.6, 24.480604567698077)",302.0149318538948,283,60,560,8915,38066,100440,10.148672307999732,1327.3125712564906
143,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/za14.json,mip_gurobi,0,"(119.4, 20.181674856165927)",82.91697234501241,269,29,1687,7895,12047,19729,1.4803867539994826,961.4637327232814
144,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,random,0,"(952.6, 42.72938099247402)",418.8218137836462,7,29,4830,31897,21791,78816,2.7198460670006166,6314.687638525079
145,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,random,1,"(947, 19.339079605813716)",418.5847552493772,4,29,4830,31897,21791,78816,2.7442186369989945,6314.450579990809
146,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,greedy_weighted,0,"(864, 20.43281674170255)",387.9076838701452,-1,29,4830,31897,21791,78816,0.4785836880000716,6283.773508611577
147,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,random,1,"(202.2, 19.485892332659546)",134.84245151907834,18,30,2317,10737,13534,24282,1.2433111059999646,1419.4335685517897
148,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,greedy_weighted,1,"(870.2, 21.94766502386985)",387.9076838701452,-1,29,4830,31897,21791,78816,0.5194842030014115,6283.773508611577
149,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,random,0,"(198, 16.73320053068151)",135.12307738707887,14,30,2317,10737,13534,24282,1.41430948299967,1419.7141944197901
150,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,dependent,1,"(916.2, 45.35085445722054)",384.3586595939926,137,29,4830,31897,21791,78816,5.319305761000578,6280.224484335425
151,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,dependent,1,"(162.6, 16.349311912126456)",111.45618151443384,227,30,2317,10737,13534,24282,1.7337351170008333,1396.0472985471451
152,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,greedy_weighted,0,"(171.2, 10.56882207249228)",112.37515191736193,-1,30,2317,10737,13534,24282,0.06930873800047266,1396.9662689500733
153,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,greedy_weighted,1,"(160, 12.020815280171307)",112.37515191736193,-1,30,2317,10737,13534,24282,0.056145414999264176,1396.9662689500733
154,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,dependent,0,"(177, 15.132745950421556)",111.4932839840723,224,30,2317,10737,13534,24282,1.3303805169998668,1396.0844010167837
155,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,random,1,"(451, 27.883686987197372)",256.12836932383885,6,26,5118,22054,15975,38681,2.2735545679988722,4031.7841528429767
156,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,random,0,"(440.2, 23.381616710569865)",255.93820846273894,7,26,5118,22054,15975,38681,2.01904282400028,4031.593991981877
157,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,dependent,0,"(883.8, 47.47315030625206)",384.5312721251906,131,29,4830,31897,21791,78816,5.751149486999567,6280.397096866623
158,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,dependent,0,"(406.8, 24.702226620286684)",226.73919433864125,172,26,5118,22054,15975,38681,3.1395207869991277,4002.394977857779
159,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,greedy_weighted,0,"(397.6, 20.659138413786767)",228.49512748347198,-1,26,5118,22054,15975,38681,0.1257536680004705,4004.15091100261
160,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,dependent,1,"(412.2, 15.006665185843255)",226.60495063873202,174,26,5118,22054,15975,38681,2.6352781869991304,4002.26073415787
161,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,greedy_weighted,1,"(388.4, 25.61835279638408)",228.49512748347198,-1,26,5118,22054,15975,38681,0.12196762399980797,4004.15091100261
162,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,mip_gurobi,0,"(179.6, 15.404544783926593)",108.68704155617505,267,30,2317,10737,13534,24282,2.451641505000225,1393.2781585888863
163,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fa13.json,mip_gurobi,1,"(157.2, 12.637246535539298)",108.68704155617505,267,30,2317,10737,13534,24282,2.4694396300001245,1393.2781585888863
164,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,mip_gurobi,1,"(398.4, 10.573551910309043)",220.8142227900104,218,26,5118,22054,15975,38681,5.191105513000366,3996.470006309148
165,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya6.json,random,1,"(1367, 46.10856753359401)",530.4033059558014,7,51,1790,21910,36185,152078,3.864101967001261,3497.906597130742
166,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb11.json,mip_gurobi,0,"(407.2, 14.737706741552431)",220.8142227900104,218,26,5118,22054,15975,38681,4.933282789999794,3996.470006309148
167,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya6.json,random,0,"(1379, 59.02541825349483)",531.0286947205633,8,51,1790,21910,36185,152078,4.436354355000732,3498.5319858955036
168,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,mip_gurobi,0,"(886.8, 23.763417262674995)",373.9628853459732,182,29,4830,31897,21791,78816,14.311748737000014,6269.828710087406
169,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya6.json,greedy_weighted,1,"(1232.6, 63.141111805225606)",464.2055708688961,-1,51,1790,21910,36185,152078,0.5457411320003303,3431.7088620438362
170,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la5.json,random,1,"(1112.6, 38.978199034845105)",500.57315370598917,9,63,1024,13932,39896,134998,3.9335614310002716,2253.6265914513706
171,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la5.json,random,0,"(1120, 64.93843238021688)",499.64639760679466,13,63,1024,13932,39896,134998,4.14562089500032,2252.699835352176
172,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya6.json,greedy_weighted,0,"(1271.8, 27.9320604324135)",464.2055708688961,-1,51,1790,21910,36185,152078,0.18498322300001746,3431.7088620438362
173,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la5.json,greedy_weighted,1,"(993.4, 27.91594526431086)",411.7545429268689,-1,63,1024,13932,39896,134998,0.1370971680007642,2164.80798067225
174,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,random,0,"(146.2, 15.401298646542765)",108.60579864080074,27,27,1674,7752,12131,19470,1.2920737200001895,1008.4950123684323
175,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,random,1,"(160.8, 12.77497553813705)",109.0736776524442,22,27,1674,7752,12131,19470,1.6874113169997145,1008.9628913800757
176,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,dependent,0,"(130.2, 12.557866060760482)",87.38088195277386,239,27,1674,7752,12131,19470,2.0259975109984225,987.2700956804053
177,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,greedy_weighted,0,"(113.8, 9.602083107326242)",88.39910153799728,-1,27,1674,7752,12131,19470,0.06517570500000147,988.2883152656287
178,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,dependent,1,"(128, 9.300537618869138)",87.86113675325846,239,27,1674,7752,12131,19470,2.6757402139992337,987.75035048089
179,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,mip_gurobi,0,"(116.4, 16.90562036720333)",85.56035205424509,271,27,1674,7752,12131,19470,2.3043549100002565,985.4495657818766
180,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la5.json,greedy_weighted,0,"(971.4, 52.58611984164643)",411.7545429268689,-1,63,1024,13932,39896,134998,0.21491572199920486,2164.80798067225
181,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,greedy_weighted,1,"(113.6, 13.277801022759755)",88.39910153799728,-1,27,1674,7752,12131,19470,0.06427326199991512,988.2883152656287
182,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ka9.json,mip_gurobi,1,"(874.6, 19.65451602049768)",373.9628853459732,182,29,4830,31897,21791,78816,16.694822815999938,6269.828710087406
183,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,random,0,"(375.2, 16.72423391369542)",213.25069772677242,16,27,4600,19277,15014,33878,3.7994942579989583,3242.9527956191087
184,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va14.json,mip_gurobi,1,"(122.2, 13.274034804836093)",85.56035205424509,271,27,1674,7752,12131,19470,5.687043408999671,985.4495657818766
185,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,random,1,"(366.4, 21.927152117865194)",214.25466319376702,6,27,4600,19277,15014,33878,3.556567769001049,3243.956761086103
186,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la5.json,dependent,1,"(969, 31.54362059117501)",417.7406688174193,225,63,1024,13932,39896,134998,17.871029259998977,2170.7941065628006
187,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/la5.json,dependent,0,"(1000, 21.828879952943073)",417.84615743207496,223,63,1024,13932,39896,134998,17.939578425000946,2170.899595177456
188,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,greedy_weighted,1,"(318.6, 23.458473948660856)",189.66549723778644,-1,27,4600,19277,15014,33878,1.0105498459997762,3219.3675951301225
189,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,dependent,0,"(322.2, 28.04817284601619)",187.36408054716287,189,27,4600,19277,15014,33878,4.26242327899854,3217.066178439499
190,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,greedy_weighted,0,"(313.4, 5.128352561983234)",189.66549723778644,-1,27,4600,19277,15014,33878,0.8365195099995617,3219.3675951301225
191,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,dependent,1,"(308.8, 23.34951819631403)",187.56634198952182,191,27,4600,19277,15014,33878,4.609599776000323,3217.268439881858
192,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,random,0,"(82.4, 6.730527468185536)",66.68991209483745,30,23,885,4589,8936,12764,0.6546850960003212,529.4023981626542
193,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,random,1,"(105, 7.416198487095663)",66.7812711179184,33,23,885,4589,8936,12764,0.8500377069995011,529.4937571857351
194,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,mip_gurobi,1,"(331.4, 25.870832997798892)",182.79782440847373,214,27,4600,19277,15014,33878,7.848178516000188,3212.49992230081
195,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,dependent,1,"(74.4, 8.61974477580398)",48.839468243186495,271,23,885,4589,8936,12764,1.0679467280006063,511.55195431100327
196,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,dependent,0,"(65, 4.183300132670378)",48.832195865434116,269,23,885,4589,8936,12764,0.9763155000000552,511.5446819332509
197,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,mip_gurobi,1,"(61.6, 4.03732584763727)",48.26217828877576,281,23,885,4589,8936,12764,0.7312019660002989,510.97466435659254
198,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya6.json,dependent,0,"(1271, 35.234925854895735)",470.1397329249292,176,51,1790,21910,36185,152078,34.0367518869989,3437.6430240998698
199,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb11.json,mip_gurobi,0,"(305, 19.53202498462461)",182.79782440847373,214,27,4600,19277,15014,33878,8.675017753999782,3212.49992230081
200,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,greedy_weighted,0,"(61.4, 8.234075540095562)",50.24214019873232,-1,23,885,4589,8936,12764,0.025924130999555928,512.9546262665491
201,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,mip_gurobi,0,"(59.4, 8.677557259966655)",48.26217828877576,281,23,885,4589,8936,12764,0.7456924220005021,510.97466435659254
202,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya6.json,mip_gurobi,0,"(1241.6, 36.73281911315819)",451.9295056058606,254,51,1790,21910,36185,152078,35.543902813000386,3419.432796780801
203,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ya6.json,dependent,1,"(1290, 29.154759474226502)",469.7131130918203,193,51,1790,21910,36185,152078,33.71955773000081,3437.2164042667605
204,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb8.json,random,0,"(1146.2, 51.71266769370924)",470.94130529568673,8,38,4030,30688,25140,101978,4.352256827000018,5807.362759999599
205,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/tb15.json,greedy_weighted,1,"(69.8, 7.362064927722384)",50.24214019873232,-1,23,885,4589,8936,12764,0.02714693199959584,512.9546262665491
206,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb8.json,random,1,"(1133.2, 25.09382394136055)",470.5339344656677,4,38,4030,30688,25140,101978,4.0678402520006784,5806.95538916958
207,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb8.json,greedy_weighted,1,"(1044.6, 31.824518849465736)",429.811527171689,-1,38,4030,30688,25140,101978,0.7106822109999484,5766.232981875601
208,montgomery,0.078,400,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/eb8.json,greedy_weighted,0,"(1000.2, 30.44995894906921)",429.811527171689,-1,38,4030,30688,25140,101978,0.6574553699992975,5766.232981875601
